post_id,text,text_clean,tokens,majority_label,agreement,targets,cue_tokens,slur_tokens,non_slur_cue_tokens,slur_is_sole_target,target_tokens,framing,speech_act,primary_framing
1178390715656744960_twitter,can you believe this brokedy broke nigger was over here with a white bitch in the park kissing seriously the white bitch more fucked up then the niggers are is not that like raping the handicapped seriously why would a white bitch choose a nigger <number> she be retarded drugged to,can you believe this brokedy broke nigger was over here with a white bitch in the park kissing seriously the white bitch more fucked up then the niggers are is not that like raping the handicapped seriously why would a white bitch choose a nigger <number> she be retarded drugged to,"['can', 'you', 'believe', 'this', 'brokedy', 'broke', 'nigger', 'was', 'over', 'here', 'with', 'a', 'white', 'bitch', 'in', 'the', 'park', 'kissing', 'seriously', 'the', 'white', 'bitch', 'more', 'fucked', 'up', 'then', 'the', 'niggers', 'are', 'is', 'not', 'that', 'like', 'raping', 'the', 'handicapped', 'seriously', 'why', 'would', 'a', 'white', 'bitch', 'choose', 'a', 'nigger', '<number>', 'she', 'be', 'retarded', 'drugged', 'to']",hatespeech,unanimous,"['African', 'Women']","['bitch', 'bitch', 'bitch']","['nigger', 'white', 'white', 'niggers', 'raping', 'white', 'nigger', 'retarded']","['bitch', 'bitch', 'bitch']",False,"['nigger', 'niggers', 'bitch']","['INTELLECTUAL_INFERIORITY', 'SEXUAL_GENDERED']",STATEMENT,INTELLECTUAL_INFERIORITY
12867041_gab,remove all muslims and niggers and kikes from the united states of america this is the appropriate response to what these animals have been doing to human beings,remove all muslims and niggers and kikes from the united states of america this is the appropriate response to what these animals have been doing to human beings,"['remove', 'all', 'muslims', 'and', 'niggers', 'and', 'kikes', 'from', 'the', 'united', 'states', 'of', 'america', 'this', 'is', 'the', 'appropriate', 'response', 'to', 'what', 'these', 'animals', 'have', 'been', 'doing', 'to', 'human', 'beings']",hatespeech,unanimous,"['African', 'Islam', 'Jewish']",['remove'],"['niggers', 'kikes', 'animals']",['remove'],False,"['niggers', 'muslims', 'kikes']","['DEHUMANIZATION', 'EXCLUSION']",STATEMENT,DEHUMANIZATION
19292008_gab,we should subvert blacture and put up nigger crime statistics example black men commit over <percent> of the murders in the us while being only <percent> of the population blacture shining a light on black culture,we should subvert blacture and put up nigger crime statistics example black men commit over <percent> of the murders in the us while being only <percent> of the population blacture shining a light on black culture,"['we', 'should', 'subvert', 'blacture', 'and', 'put', 'up', 'nigger', 'crime', 'statistics', 'example', 'black', 'men', 'commit', 'over', '<percent>', 'of', 'the', 'murders', 'in', 'the', 'us', 'while', 'being', 'only', '<percent>', 'of', 'the', 'population', 'blacture', 'shining', 'a', 'light', 'on', 'black', 'culture']",hatespeech,unanimous,['African'],['subvert'],"['nigger', 'crime', 'black', 'murders', 'black']",['subvert'],False,"['nigger', 'black']",['CRIMINAL_DANGER'],STATEMENT,CRIMINAL_DANGER
16959844_gab,be armed and avoid travel in cities we can never take the nigger out of the nigger chicago baltimore detroit should be no go zones and let them all kill each other hope the <percent> of good blacks move first,be armed and avoid travel in cities we can never take the nigger out of the nigger chicago baltimore detroit should be no go zones and let them all kill each other hope the <percent> of good blacks move first,"['be', 'armed', 'and', 'avoid', 'travel', 'in', 'cities', 'we', 'can', 'never', 'take', 'the', 'nigger', 'out', 'of', 'the', 'nigger', 'chicago', 'baltimore', 'detroit', 'should', 'be', 'no', 'go', 'zones', 'and', 'let', 'them', 'all', 'kill', 'each', 'other', 'hope', 'the', '<percent>', 'of', 'good', 'blacks', 'move', 'first']",hatespeech,unanimous,['African'],['armed'],"['nigger', 'nigger', 'kill', 'blacks']",['armed'],False,"['nigger', 'blacks']",['THREAT_VIOLENCE'],STATEMENT,THREAT_VIOLENCE
22088480_gab,you are arguably pretty stupid to not recognize that ecological collapse means no food your chances of survival dramatically decreases this is nigger level shortsightedness right here,you are arguably pretty stupid to not recognize that ecological collapse means no food your chances of survival dramatically decreases this is nigger level shortsightedness right here,"['you', 'are', 'arguably', 'pretty', 'stupid', 'to', 'not', 'recognize', 'that', 'ecological', 'collapse', 'means', 'no', 'food', 'your', 'chances', 'of', 'survival', 'dramatically', 'decreases', 'this', 'is', 'nigger', 'level', 'shortsightedness', 'right', 'here']",hatespeech,unanimous,['African'],['collapse'],"['stupid', 'nigger']",['collapse'],False,['nigger'],['INTELLECTUAL_INFERIORITY'],STATEMENT,INTELLECTUAL_INFERIORITY
10968468_gab,fuck those blue nigger heli whores their dorm burned down due to faulty wiring and they blame rick spencer,fuck those blue nigger heli whores their dorm burned down due to faulty wiring and they blame rick spencer,"['fuck', 'those', 'blue', 'nigger', 'heli', 'whores', 'their', 'dorm', 'burned', 'down', 'due', 'to', 'faulty', 'wiring', 'and', 'they', 'blame', 'rick', 'spencer']",hatespeech,unanimous,"['African', 'Women']",['blame'],['nigger'],['blame'],False,"['nigger', 'whores']",['SEXUAL_GENDERED'],STATEMENT,SEXUAL_GENDERED
25809327_gab,nah fuck you too for liking dylan roof that little faggot shot up a church of black christians cuz he was too scared to go kill thug niggers or spic gangsters fucking coward kid deserves to be crucified,nah fuck you too for liking dylan roof that little faggot shot up a church of black christians cuz he was too scared to go kill thug niggers or spic gangsters fucking coward kid deserves to be crucified,"['nah', 'fuck', 'you', 'too', 'for', 'liking', 'dylan', 'roof', 'that', 'little', 'faggot', 'shot', 'up', 'a', 'church', 'of', 'black', 'christians', 'cuz', 'he', 'was', 'too', 'scared', 'to', 'go', 'kill', 'thug', 'niggers', 'or', 'spic', 'gangsters', 'fucking', 'coward', 'kid', 'deserves', 'to', 'be', 'crucified']",hatespeech,unanimous,"['African', 'Homosexual']","['shot', 'thug', 'coward']","['faggot', 'black', 'kill', 'niggers', 'gangsters']","['shot', 'thug', 'coward']",False,"['faggot', 'niggers', 'black']","['THREAT_VIOLENCE', 'CRIMINAL_DANGER']",STATEMENT,THREAT_VIOLENCE
16018169_gab,i would just stab nigger one on one its fair fight now 😉 if he try something 🤗 🤗,i would just stab nigger one on one its fair fight now 😉 if he try something 🤗 🤗,"['i', 'would', 'just', 'stab', 'nigger', 'one', 'on', 'one', 'its', 'fair', 'fight', 'now', '😉', 'if', 'he', 'try', 'something', '🤗', '🤗']",hatespeech,unanimous,['African'],"['stab', 'fight']",['nigger'],"['stab', 'fight']",False,['nigger'],['THREAT_VIOLENCE'],STATEMENT,THREAT_VIOLENCE
20824229_gab,where terry a davis when we need him to expose this whiny rat as a vicious cia nigger attemting to bring communism in america,where terry a davis when we need him to expose this whiny rat as a vicious cia nigger attemting to bring communism in america,"['where', 'terry', 'a', 'davis', 'when', 'we', 'need', 'him', 'to', 'expose', 'this', 'whiny', 'rat', 'as', 'a', 'vicious', 'cia', 'nigger', 'attemting', 'to', 'bring', 'communism', 'in', 'america']",hatespeech,unanimous,['African'],"['rat', 'vicious', 'communism']","['rat', 'nigger']","['vicious', 'communism']",False,['nigger'],['DEHUMANIZATION'],STATEMENT,DEHUMANIZATION
20803751_gab,another ghetto fucking nigger ape murdering a white woman and not one mentioned in the fake news media about it white people need to bring back lynching parties again corrupt government law enforcement has neutered white men from justice from these sub human monkeys,another ghetto fucking nigger ape murdering a white woman and not one mentioned in the fake news media about it white people need to bring back lynching parties again corrupt government law enforcement has neutered white men from justice from these sub human monkeys,"['another', 'ghetto', 'fucking', 'nigger', 'ape', 'murdering', 'a', 'white', 'woman', 'and', 'not', 'one', 'mentioned', 'in', 'the', 'fake', 'news', 'media', 'about', 'it', 'white', 'people', 'need', 'to', 'bring', 'back', 'lynching', 'parties', 'again', 'corrupt', 'government', 'law', 'enforcement', 'has', 'neutered', 'white', 'men', 'from', 'justice', 'from', 'these', 'sub', 'human', 'monkeys']",hatespeech,unanimous,['African'],['ghetto'],"['nigger', 'murdering', 'white', 'white', 'white', 'monkeys']",['ghetto'],False,['nigger'],['DEHUMANIZATION'],STATEMENT,DEHUMANIZATION
22606052_gab,hail victory white lives matter make america white again stop white genocide this is proof what future arayn race has to face nsm 88 kk nazi american partys wail you all do nothing this is what each day draws near it does exsit black supremacy is africa new sloggen and the nigger jews here in america awaiting for white genocide,hail victory white lives matter make america white again stop white genocide this is proof what future arayn race has to face nsm 88 kk nazi american partys wail you all do nothing this is what each day draws near it does exsit black supremacy is africa new sloggen and the nigger jews here in america awaiting for white genocide,"['hail', 'victory', 'white', 'lives', 'matter', 'make', 'america', 'white', 'again', 'stop', 'white', 'genocide', 'this', 'is', 'proof', 'what', 'future', 'arayn', 'race', 'has', 'to', 'face', 'nsm', '88', 'kk', 'nazi', 'american', 'partys', 'wail', 'you', 'all', 'do', 'nothing', 'this', 'is', 'what', 'each', 'day', 'draws', 'near', 'it', 'does', 'exsit', 'black', 'supremacy', 'is', 'africa', 'new', 'sloggen', 'and', 'the', 'nigger', 'jews', 'here', 'in', 'america', 'awaiting', 'for', 'white', 'genocide']",hatespeech,unanimous,"['African', 'Jewish']",['supremacy'],"['white', 'white', 'white', 'race', 'black', 'nigger', 'jews', 'white']",['supremacy'],False,"['jews', 'nigger', 'black']","['THREAT_VIOLENCE', 'GENERALIZATION']",STATEMENT,THREAT_VIOLENCE
25083271_gab,apparently being a cock slave to silverbacks is also a tradition among your people i wish nothing but gang rape by a pack of niggers for you you chimp licking plow whore,apparently being a cock slave to silverbacks is also a tradition among your people i wish nothing but gang rape by a pack of niggers for you you chimp licking plow whore,"['apparently', 'being', 'a', 'cock', 'slave', 'to', 'silverbacks', 'is', 'also', 'a', 'tradition', 'among', 'your', 'people', 'i', 'wish', 'nothing', 'but', 'gang', 'rape', 'by', 'a', 'pack', 'of', 'niggers', 'for', 'you', 'you', 'chimp', 'licking', 'plow', 'whore']",hatespeech,unanimous,"['African', 'Women']","['slave', 'gang', 'rape']","['rape', 'niggers']","['slave', 'gang']",False,"['niggers', 'whore']","['SEXUAL_GENDERED', 'CRIMINAL_DANGER']",STATEMENT,SEXUAL_GENDERED
1178585880115765248_twitter,<user> <user> tell that to trayvon or any other dumb nigger that got shot beating ontop of a cop theres more bodycam footage to disprove your theory than your brain could comprehend,<user> <user> tell that to trayvon or any other dumb nigger that got shot beating ontop of a cop theres more bodycam footage to disprove your theory than your brain could comprehend,"['<user>', '<user>', 'tell', 'that', 'to', 'trayvon', 'or', 'any', 'other', 'dumb', 'nigger', 'that', 'got', 'shot', 'beating', 'ontop', 'of', 'a', 'cop', 'theres', 'more', 'bodycam', 'footage', 'to', 'disprove', 'your', 'theory', 'than', 'your', 'brain', 'could', 'comprehend']",hatespeech,unanimous,['African'],"['shot', 'beating']","['dumb', 'nigger']","['shot', 'beating']",False,['nigger'],['INTELLECTUAL_INFERIORITY'],STATEMENT,INTELLECTUAL_INFERIORITY
5105284_gab,bert is a trained nigger dog barks and growls at coons and jews he can smell them,bert is a trained nigger dog barks and growls at coons and jews he can smell them,"['bert', 'is', 'a', 'trained', 'nigger', 'dog', 'barks', 'and', 'growls', 'at', 'coons', 'and', 'jews', 'he', 'can', 'smell', 'them']",hatespeech,unanimous,"['African', 'Jewish']",['smell'],"['nigger', 'coons', 'jews']",['smell'],False,"['jews', 'coons', 'nigger']",['DEHUMANIZATION'],STATEMENT,DEHUMANIZATION
10600154_gab,i am sick of a <number> white country not killing niggers jews in the damn streets,i am sick of a <number> white country not killing niggers jews in the damn streets,"['i', 'am', 'sick', 'of', 'a', '<number>', 'white', 'country', 'not', 'killing', 'niggers', 'jews', 'in', 'the', 'damn', 'streets']",hatespeech,unanimous,"['African', 'Jewish']","['killing', 'damn']","['white', 'killing', 'niggers', 'jews']",['damn'],False,"['jews', 'niggers']",['MORAL_DISGUST'],STATEMENT,MORAL_DISGUST
27015423_gab,lack of direction infighting we should shoot the niggers then the jews then moslems no we should shoot the jews then niggers than moslems no we should shoot the jews then wetbacks than moslems then nigs no we should shoot moslems then jews then nigs then wetbacks then moslem,lack of direction infighting we should shoot the niggers then the jews then moslems no we should shoot the jews then niggers than moslems no we should shoot the jews then wetbacks than moslems then nigs no we should shoot moslems then jews then nigs then wetbacks then moslem,"['lack', 'of', 'direction', 'infighting', 'we', 'should', 'shoot', 'the', 'niggers', 'then', 'the', 'jews', 'then', 'moslems', 'no', 'we', 'should', 'shoot', 'the', 'jews', 'then', 'niggers', 'than', 'moslems', 'no', 'we', 'should', 'shoot', 'the', 'jews', 'then', 'wetbacks', 'than', 'moslems', 'then', 'nigs', 'no', 'we', 'should', 'shoot', 'moslems', 'then', 'jews', 'then', 'nigs', 'then', 'wetbacks', 'then', 'moslem']",hatespeech,unanimous,"['African', 'Islam', 'Jewish']","['shoot', 'shoot', 'shoot', 'shoot']","['niggers', 'jews', 'jews', 'niggers', 'jews', 'jews']","['shoot', 'shoot', 'shoot', 'shoot']",False,"['jews', 'niggers', 'moslems', 'moslem']",['THREAT_VIOLENCE'],STATEMENT,THREAT_VIOLENCE
23100454_gab,first save your white bitches from sucking so many black cocks and giving birth to mixed babies i am not the one threatening your existence you retarded degenerate,first save your white bitches from sucking so many black cocks and giving birth to mixed babies i am not the one threatening your existence you retarded degenerate,"['first', 'save', 'your', 'white', 'bitches', 'from', 'sucking', 'so', 'many', 'black', 'cocks', 'and', 'giving', 'birth', 'to', 'mixed', 'babies', 'i', 'am', 'not', 'the', 'one', 'threatening', 'your', 'existence', 'you', 'retarded', 'degenerate']",hatespeech,unanimous,['African'],['threatening'],"['white', 'black', 'retarded']",['threatening'],False,['black'],"['MORAL_DISGUST', 'INTELLECTUAL_INFERIORITY']",STATEMENT,MORAL_DISGUST
