post_id,text,annotator_labels,surface_cue,token_length
8012524_gab,this picture does not make sense because the women seated are north east asians and the women that work in foot massage places are south east asian generally like vietnamese but i guess that flies over the heads of the people at o magazine to whom all these gooks look alike,"[1, 2, 1]",None,51
1254617234753929216_twitter,my ghetto has limits like i ’ m down for whatever but don ’ t be doing too much 🥴 🤏 🏾,"[2, 1, 1]",None,22
19671325_gab,the zeal that the msm censors any talk about jews almost makes you think that jews are our de facto masters or something you think there would be any censorship of a person suggesting a correlation between europeans and war,"[0, 1, 1]",None,40
4639202_gab,i wish liberals cared about homeless veterans as much as they do illegal immigrants and refugees maga trump gabfam,"[1, 1, 2]",None,19
1117500137801121794_twitter,<user> “ bitches doing blackface ”,"[1, 2, 1]",None,6
1076139190327242752_twitter,if we end up building the wall the immigrants will simply build trebuchets and battering rams and lay siege to our 1 4 th century fortress,"[1, 1, 0]",None,26
1110992592018259969_twitter,<user> <user> no islamic culture demands the clipping do not interfere with their cultural traditions,"[1, 1, 2]",None,15
8741670_gab,well stelter you still have two queers on the air a white one and a black one that should cheer you up a bit and kelly shot herself in the foot,"[1, 0, 1]",None,31
12702256_gab,neither jews or moslems could wreck havoc on western nations if these nations were governed by patriots jews would not have been allowed anywhere close to places of decision making and consequently neither moslem or non moslem black brown invasion would have been possible,"[1, 0, 1]",None,44
13711310_gab,how does the average american democrats feel god will pardon them for abortions queers and little girls bathrooms in accepting isis into our country not to mention the skiing lies the party prevails but then again they might be muslims themselves i do not know,"[1, 2, 1]",None,45
15609772_gab,hello fellow gabbers drop a comment about contradictions inherent in feminism i am writing a term paper about it for example modern day feminists believe that women are both equal to and better than men which is a contradiction,"[1, 1, 2]",None,39
18714380_gab,you sound like a 7 th centurie ad muslim from egypt shut up cryingman,"[1, 1, 2]",None,14
1174066962642722816_twitter,<user> 😔 the ghetto but soze uhlulwe yiyo good luck 👌,"[2, 1, 1]",None,11
17724232_gab,now miss queeny uk will be the future muslim wasteland europe and usa will pay all refugees to go and stay in england you need some more diversity historylesson,"[1, 1, 2]",None,29
1229512855533146112_twitter,<number> round my nec this that ching chong,"[1, 0, 1]",None,8
1179105659716956160_twitter,<user> <user> <user> <user> imran khan and the entire p gistan 🇵 🇰 the jihadi radical islamic terrorists supremacist nation which is full of jiahdi terrorists radical terrorist p gs 😂 😂,"[1, 2, 1]",None,32
16653335_gab,this time around i do not think we can or even should be mitigating the death this is a cleansing a un holy war for the future of mankind the struggle for the white race happens at the same time everything is connected no coincidences still wonder why let kushner marry ivanka,"[2, 1, 1]",None,52
14024399_gab,all fags justify their debauchery with drunkenness in vancouver canada gay neighborhood 2 nd largest in na to san fran there are more aa meetings than you can shake a stick at no pun intended,"[1, 0, 1]",None,35
1259124750816808964_twitter,<user> would have protected immigrants saved our children and inspired a generation but you didn ’ t care,"[0, 1, 1]",None,18
18804468_gab,irish joe mccarthy warned us decades ago about all the commies in govt <number> lotta satanists nazis queers and muslims in usa govt now,"[1, 1, 0]",None,24
13245701_gab,an afghani moslem gets hit over the head with a beer bottle national media coverage and outrage an indigenous german girl is brutally and cruelly murdered by a moslem barely gets local coverage,"[1, 2, 1]",None,33
1079107448043200512_twitter,the tv heyo <number> movies to see before you die my muslim desi mom pagal hogaye hain kya astagfar ajeeb bus kuch bhi lagado tv per,"[1, 2, 1]",None,26
1179018525194772480_twitter,bjp militant wing rss the rss aima to kill all the minorities from india to make it a pure hindu state,"[0, 1, 1]",None,21
1235571095652036612_twitter,you know you are not the epitome of homosexual beauty when you get more chat on grindr if you do not have a pic 🤷 🏻 ‍ ♂ ️ grindr,"[2, 1, 1]",None,30
14903335_gab,more swamp cesspool scum cannot cannot put together a coherent sentence must attempt to read from a staff prepared script reads so slowly you and he lose the thought if there is on a typical democrat liberal ghetto fool,"[1, 2, 1]",None,39
1232235906758848512_twitter,<user> you seem to be as white as snow,"[1, 1, 2]",None,9
10360725_gab,knowing historical facts is now an example of white supremacy,"[1, 1, 2]",None,10
13658967_gab,more weinstein jamestoback scandals unfortunately harassment been going on for decades there probably more in hollywood who done it,"[1, 1, 2]",None,19
1178355699731943424_twitter,i thought best buy was super empty and the faggots open at <number> 🤦 🏿 ‍ ♂️ 🤦 🏿 ‍ ♂️,"[0, 1, 1]",None,21
16417402_gab,fess up if you had a ghetto blaster when you were a kid boombox,"[2, 1, 1]",None,14
1179045425829105664_twitter,<user> <user> <user> are you trying to imply that incel is cruel and should not be used on trans people but is perfectly fine to use on white dudes,"[1, 1, 2]",None,29
25358912_gab,all jews world wide are about to have everyone in proximity attacking them,"[2, 1, 1]",None,13
1179098577286696960_twitter,<user> <user> it at my house but you can pull it out of my dead white girl wasted hands,"[1, 1, 2]",None,19
9205261_gab,excellent thinking and an excellent post those who call it white genocide are close to the truth now it is just a matter of understanding who is behind it and dealing with them hint it is not the african americans or even the immigrants,"[2, 1, 1]",None,44
27927944_gab,<number> pikey is worth <number> pakis,"[1, 1, 0]",None,6
1178974074501877760_twitter,<user> <user> <user> he raped and molested ur grandma or what 😂 😂 whatsapp university rss goons came back with fake news 💦 💦 💦 💦 💦,"[2, 1, 1]",None,27
13771543_gab,naturalization in early america was limited primarily to those who had been formed by western civilization since we seemed to have a muzzie problem remember tripoli anyone also back in the day how many races were there kinda think back then you were either black or white unlike today,"[1, 1, 0]",None,49
1178718171714457601_twitter,<user> <user> <user> socialists complain about white liberals all the time the problem is not that they are white it that they are liberals,"[1, 2, 1]",None,24
13504124_gab,they are obviously trying to dehumanize anyone that disagrees with them so they can feel justified in committing acts of violence against them they do not realize they are gearing up to fight people who have no such need for a justification like that to have some fun with fisticuffs,"[1, 1, 2]",None,50
4746287_gab,my grammar nazi mate has recently become a born again christian now all he talks about is jesus and his twelve apostrophes,"[1, 2, 1]",None,22
17041450_gab,the announcement that the silence breakers have been named person of the year by time magazine has catapulted the sexual harassment scandals into the national spotlight sexual assault in the workplace has taken on crisis proportions,"[1, 1, 2]",None,36
1249008639051993090_twitter,<user> i his jews in my closet i ’ m a hero give me a follow,"[1, 1, 2]",None,16
10688387_gab,i am white do not bathe in guilt tears does that make me a white supremacist neo nazi domestic terrorist,"[1, 2, 1]",None,20
8046583_gab,bisschen zu toxic holocaust im bus abmeddln trotz frau neben mir,"[1, 1, 0]",None,11
13403307_gab,this guy is an apostate he is no more a muslim than jesus christ,"[1, 2, 1]",None,14
5029568_gab,charlie daniels ‏ <user> twitter assad of syria has said in an interview that there were terrorists among the refugees check it out,"[1, 2, 1]",None,23
1238249238456385536_twitter,<user> white women white disabled white gays white immigrants should get affirmative action then according to this tweet,"[1, 1, 2]",None,18
16154448_gab,we condemn in the strongest possible terms this egregious display of hatred bigotry and violence on many sides on many sides,"[1, 1, 2]",None,21
1080868076520947712_twitter,you bitches are real life weirdos,"[1, 2, 1]",None,6
1222524448827273217_twitter,<user> how many caucasians are infected with the virus,"[1, 2, 1]",None,9
1222176824911912960_twitter,<user> that kid was a eco fascist terrorist who blamed immigrants for climate change,"[1, 1, 2]",None,14
1124050621454270464_twitter,<user> they sure did nazi that coming,"[1, 1, 2]",None,7
1179043801253502977_twitter,<user> well the issue probably was that they went out of their lane beyond the porch monkey roll they serve for the islamophobia industry they probably went a bit too far with criticizing other faiths where it not open season yet,"[1, 0, 1]",None,41
1097155750152097792_twitter,<user> you mean nazis they do not ban them enough frankly,"[1, 2, 1]",None,11
19621359_gab,the trump tweets that mj cites do not question question victims of domestic violence rather they rightly <number> question the damage that unproven accusations of domestic violence can do to a person reputation and career <number> point out that the accusations have not been proved and <number> <number>,"[2, 1, 1]",None,48
