post_id,text,surface_cue,token_length
1179095017647853568_twitter,it good to see such a mix of immigrants and colors in van nuys there not a lot of white people but it a city and it los angeles,None,29
1088064713664151554_twitter,davos is merely whitewashed economic gangsterism,None,6
1178774770428461057_twitter,hispanic immigrant dads are literally so wholesome being raised to not show emotion but then showing it about the smallest things they did not have as kids is the purest thing,None,31
17226025_gab,they are calling him a nazi when he is surrounded by jews and has lots of jewish family and just changed the capitol to jerusalem nothing he can do will change them calling him a nazi,None,36
1178822727878070273_twitter,is it gay if i love both of my best friends and we are also all dating,None,17
1247933525690593293_twitter,<user> the gag is they been gay,None,7
1185675462351171584_twitter,so ebube left me issokay his shoes will get missing,None,10
1179090761125695488_twitter,youngster replied with mild surprise really oh kid pretty much all the schools were all white to start with and uga was one of the longer holdouts for an institution its size,None,32
1178754444600721408_twitter,<user> normative people use any excuse to treat us subhuman ace people get raped to fix their lack of interest does not that sound similar to them trying to fix our gender identity through similar means as if forcing us to conform to normal will magically change us into cis,None,50
14783700_gab,i am probably just over thinking it since the white rabbit graph rothchild copter thing marines at langley tick tock monday,None,21
1178741820660080642_twitter,listening to songs about drugs and gun violence ✅ on my way to my organic chemistry discussion ✅,None,18
1178825278086365185_twitter,<user> <user> yes it is white privilege to be robbed raped and murdered because of our skin color,None,18
1122609827677646848_twitter,so just so we are clear the night king can resurrect the dead and jon decides to put the women and children in the crypts,None,25
1087241992558514177_twitter,white paladin lotor au circles around lotor being happy okay,None,10
1105969576704126976_twitter,once i get a man it ’ over for my hoes lmao leave me alone i ’ m trynna spoil my husband,None,22
1186180334905364482_twitter,hilary is turning the pigs gay and the moon landing was faked,None,12
1179090407831064576_twitter,real madrid is just las palmas in all white cr7 really is a god,None,14
1266483497818099716_twitter,expose them racists homophobes islamophobes etc on social media dont be shy expose them all 🤩 🤩,None,17
1178703973793927168_twitter,anti queer and anti choice sentiments are simmering under canadians noses we need to be strategic and organized in blocking these efforts they are well funded and enjoy police protection,None,30
1177634700527099904_twitter,real voice muslims world after bhutto is pmik imran khan voice of kashmir,None,13
1178761983262412801_twitter,<user> what about the women that have accused you of sexual harassment and raped should not you be meeting them impeachment now,None,22
1179105162545098752_twitter,<user> <user> you would have understood if you heard stories of how hindus were raped and killed in bangladesh amit shah does not want to repeat that here also ask myanmar why they threw away rohingyas,None,36
1177409160255803392_twitter,if we ’ re being real tegan became one of the baddest bitches as soon as she popped up in her first scene on the show,None,26
1178831129538744320_twitter,when that white rapper called chelsea handler high class white trash chelsea and i both said yeah that sounds right at the same time,None,24
22458158_gab,i am surrounded by like <number> asians,None,7
1179104283201081346_twitter,these belgians are giving up like they did to nazi germany back in ww2,None,14
1178365934119145472_twitter,why can not the titans play like this every sunday,None,10
1178775302291501059_twitter,an older vegan lesbian slipped me her number at work today guess my queer status is v obvious 😂,None,19
26342561_gab,was married been widowed for a few years and not up on the so called single scene vocab finding out that there a lot predatory men and women out there,None,30
1161731812395274241_twitter,<user> this is great though the story photo of my sophomore year dorm room felt a little too on the nose,None,21
1178927472487915520_twitter,<user> <user> crime in south africa is affecting everyone not white women if you pay attention to thesussextour you will realize that duchess has spoken about gender based violence the focus is all women not white women stop looking at issues with a racist eye but how they affect everyone,None,50
