post_id,text,surface_cue,token_length
1179087680765743104_twitter,<user> <user> <user> <user> <user> <user> <user> the consequences of not recognizing when you are being duped and biologically raped are dire we are one of the sickest nations overall because people are stupid and gullable do not be stupid make an informed decision ask for the insert,Strong (Profanity),48
1178775494684217344_twitter,i hate being retarded white and male,Strong (Profanity),7
1081127020287938560_twitter,have but fuck the grammar nazis,Strong (Profanity),6
1178850691550453760_twitter,<user> — white girls i know they act ghetto so that how i describe them to me ghetto is a personality trait not a place it just who i am shit i call <user> ghetto,Strong (Profanity),35
1178752941462839296_twitter,ashley calling michaels <number> years old white ass a stallion almost made me puke,Strong (Profanity),14
1179040011150381057_twitter,this white ass man came in with a tattoo on his shoulder that says stop frontin nigga what the fuck is goin on,Strong (Profanity),23
1089369393866387456_twitter,canadians say the word nigger too much thier just dishing out from rap music and throwing it away your full of bird shit,Strong (Profanity),23
1179098325859147779_twitter,i feel so shame these people probably think i am a retard or something,Strong (Profanity),14
1178753430162001920_twitter,<user> i fucking hate you lmao,Strong (Profanity),6
1098364645021241344_twitter,ion care what nobody says you all be lying talking about skinny niggas give the best dick,Strong (Profanity),17
1179066256848113664_twitter,<user> yo baby got that all white range she like a nigga,Strong (Profanity),12
1179059983033520129_twitter,my nigga my nigga,Strong (Profanity),4
1179049202854350848_twitter,new single called freak bitch dropping <number> <number> it one of them jawns u keep on repeat on 🤟 🏾,Strong (Profanity),20
1178625277464842242_twitter,all this time i kept thinking the beauty spot on my nose was a blackhead and being a retard i d stand in the mirror trying to squeeze it 💀,Strong (Profanity),30
1179095879652970497_twitter,they really publicly hung a elephant for the record i do not think all white people are evil so please miss me with that shit,Strong (Profanity),25
1179079609696096263_twitter,don t become the nigga das like i am not giving a bitch shit bc das how you block your blessings,Strong (Profanity),21
1179002983826313216_twitter,<user> well technically he was referring to a white bitch on go get it so ok,Strong (Profanity),16
1178778481787842560_twitter,<user> lets see you retweeted and called me a weirdo ur clearly talkin to me unless u was side tweetin me like a faggot which one is it,Strong (Profanity),28
1159399863223816193_twitter,sometimes being a bitch is all a womans got left dolores claiborne best movie line ever,Strong (Profanity),16
1179103637756243968_twitter,the battery life on my iphone is a fucking joke i have been listening to spotify while i am at work and it down to <percent>,Strong (Profanity),26
1178705280026267650_twitter,<user> <user> hell no except if he puts everything back the way it was before he came to the white house — keep nat l parks pristine let immigrants out of cages etc and fire everyone he chose for any position then maybe,Strong (Profanity),43
1179045266281783297_twitter,customer can you help me find a foundation for my skin type me yes of course i do not wear foundation anymore myself bu c can you get me someone who knows what they are talking about bitch i have tried half the foundations in this store i just do not wear foundation,Strong (Profanity),53
1178770901237678080_twitter,<user> i fucking hate you so much,Strong (Profanity),7
1178400193424842752_twitter,a place that agreed the pubic is retarded and illiterate and needs representation no straight votes no democracy a republics says the aristocrats are holy holy holy and we are disgusting mud stompers lmao never only white people here do that do not tread on them,Strong (Profanity),46
1179007194387353601_twitter,white people are so embarrassing — saying that culture is a fucking concept that can be copied eye lit rally cannot comprehend anyways stream lit by oneus if you have a job,Strong (Profanity),32
1179083237668212736_twitter,kpoop am i rite they all look the same bro wack kpop kpop stans are over party kpop sucks,Strong (Profanity),19
1178739188038078464_twitter,owaisi crying <number> rohingyas has never have tears for <number> kashmiri hindu pundits killed tortured raped driven away from their homes with anouncements 4 m masjids support of rohingyas b deshi muslims is for change demography for muslim majority to turn india into hell <number> hindus,Strong (Profanity),46
1207166286335217665_twitter,my sex drive retarded i wanna be nasty <number> <number> 😂 😫,Strong (Profanity),12
1178570844227936256_twitter,<user> zayn is a fucking god,Strong (Profanity),6
1179030196160208896_twitter,if i could work remotely full time woo a career a lifestyle the poor mentally unstable queer nigger agenda,Strong (Profanity),19
18564332_gab,life a bitch then you die sums it up for everyone 😋,Strong (Profanity),12
1179085693244641283_twitter,for years genderist gay men have watched the lesbian community be pressured into denying female homosexuality and centering males and they did not give a shit but now that it finally their turn to deny their sexuality they suddenly have a problem okay,Strong (Profanity),43
1179041388123561984_twitter,<user> is you are jihadi who is funded by my money if not than who hell you are trying to say,Strong (Profanity),21
1178744290643775488_twitter,any news on that nigga lorenzo when he hitting uk,Strong (Profanity),10
1106169456231747585_twitter,taehyung i really like rm the world this bitch think he special 😔,Strong (Profanity),13
1177851684493680640_twitter,nominations for talking shuts shithouse of the week fat frank and the derby piss pot <number> and messrs morris white and bent for saying fuck all,Strong (Profanity),26
1179093651793817601_twitter,<user> also do not jews count as white i mean they still get shit on alot,Strong (Profanity),16
1165156323173908480_twitter,my coworkers saw an ugly side of me today 😅 thanks to everyone who listened to me bitch today tho ily 😭,Strong (Profanity),22
1123222439364845568_twitter,harden is a joke that nigga gassed all you niggas with that step back three just like westbrook gassed you niggas with triple doubles,Strong (Profanity),24
1178981778683416576_twitter,some of them are still young and none of you think how will these things might affect their mental health and how they will lose confidence reading those articles and what will their parents feel about it i fucking hate you all,Strong (Profanity),42
1179079442611818496_twitter,far too often a white person challenges my intelligence that shit drives me insane,Strong (Profanity),14
1178925040345026561_twitter,no matter how hard a nigga thinks he is they all look the same with my titties in their mouth lmao,Strong (Profanity),21
1179097219212959754_twitter,smu hated me so much that they started actually winning games and ended up ranked as soon as i left well fuck you too 😭,Strong (Profanity),25
1178852301638967297_twitter,chris clemons is a fucking beast,Strong (Profanity),6
17302543_gab,that name sounds jewy to me and its a woman like anyone should give a fuck about a prissy rich slit rich pussy crackhead pussy its all the same pussy fuck bannon too he kisses too much yid tuchas,Strong (Profanity),39
